stateCode,stateNameEnglish,districtCode,districtNameEnglish,subdistrictCode,subdistrictNameEnglish,villageCode,villageNameEnglish,pincode
19,West Bengal,703,Jhargram,2441,Binpur - II,335609,Chhota Kharpal,721515
19,West Bengal,703,Jhargram,2441,Binpur - II,335847,Chhota Murgi,721515
19,West Bengal,703,Jhargram,2441,Binpur - II,335576,Dakai,721501
19,West Bengal,703,Jhargram,2441,Binpur - II,335584,Darra,721501
19,West Bengal,703,Jhargram,2441,Binpur - II,335422,Deshmul,721501
19,West Bengal,703,Jhargram,2441,Binpur - II,335415,Dhenkia,721501
19,West Bengal,703,Jhargram,2441,Binpur - II,335670,Dhuapahari,721501
19,West Bengal,703,Jhargram,2441,Binpur - II,335556,Domgar,721501
19,West Bengal,703,Jhargram,2441,Binpur - II,335638,Dumur Kunda,721515
19,West Bengal,703,Jhargram,2441,Binpur - II,335814,Ergoda,721505
19,West Bengal,703,Jhargram,2441,Binpur - II,335835,Ghatradiha,721515
19,West Bengal,703,Jhargram,2441,Binpur - II,335788,Ghushing Dangacahota,721504
19,West Bengal,703,Jhargram,2441,Binpur - II,335758,Golakpur,721504
19,West Bengal,703,Jhargram,2441,Binpur - II,335606,Gondapal,721515
19,West Bengal,703,Jhargram,2441,Binpur - II,335620,Gopalpur,721515
19,West Bengal,703,Jhargram,2441,Binpur - II,335867,Hanrule,721515
19,West Bengal,703,Jhargram,2441,Binpur - II,335634,Jabarpur,721501
19,West Bengal,305,Bankura,2375,Ranibandh,329315,Bhabani Pathar,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329301,Bhurkura,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329358,Bhurrudanga,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329274,Chaitandihi,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329296,Chaltha,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329321,Chhola Gara,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329270,Damodarpur,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329322,Dhadanga,722140
19,West Bengal,305,Bankura,2375,Ranibandh,329307,Dhagra,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329389,Dhanjhar,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329384,Dhankura,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329400,Dhoba Kacha,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329257,Dulalpur,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329341,Garra,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329229,Gosaindihi,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329245,Hatikheda,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329250,Jharia,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329232,Kajalkura,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329382,Kalabani,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329324,Kamardanga,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329242,Kamarkuli,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329365,Kanthalia,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329359,Kasakend,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329344,Katiam,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329383,Katro,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329304,Kelia Pathar,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329349,Khata-Am,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329398,Khejur Khanma,722162
19,West Bengal,305,Bankura,2375,Ranibandh,329231,Kusum Khundi,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329256,Ladhan Bani,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329345,Ledapakur,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329405,Lep-Am,722162
19,West Bengal,305,Bankura,2375,Ranibandh,329259,Lipidiri,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329293,Makhnu,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329325,Malcharar,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329237,Nilgiri,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329262,Nischintapur,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329394,Paryasa,722162
19,West Bengal,305,Bankura,2375,Ranibandh,329299,Pitha Gerya,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329249,Puddi,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329386,Punshya,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329336,Rajakata,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329260,Ramdungri,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329354,Rautara,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329239,Sareng Garh,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329357,Sereshbad,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329309,Sindurpur,722135
19,West Bengal,305,Bankura,2375,Ranibandh,329283,Sukhla,722148
19,West Bengal,305,Bankura,2375,Ranibandh,329333,Tung Charar,722148
19,West Bengal,305,Bankura,2356,Saltora,326073,Alunia,722158
19,West Bengal,305,Bankura,2356,Saltora,325953,Balarampur,722153
19,West Bengal,305,Bankura,2356,Saltora,326102,Barkona,722133
19,West Bengal,305,Bankura,2356,Saltora,326075,Belekuri,722143
19,West Bengal,305,Bankura,2356,Saltora,325961,Bhadaspur Khas,722158
19,West Bengal,305,Bankura,2356,Saltora,326065,Binoddihi,722158
19,West Bengal,305,Bankura,2356,Saltora,326038,Chak Mushlia,722158
19,West Bengal,305,Bankura,2356,Saltora,326104,Dhapali,722158
19,West Bengal,305,Bankura,2356,Saltora,326033,Dulaltara,722158
19,West Bengal,305,Bankura,2356,Saltora,326028,Gonsai Dihi,722158
19,West Bengal,305,Bankura,2356,Saltora,325994,Jhupulia,722158
19,West Bengal,305,Bankura,2356,Saltora,326001,Kamalhir,722158
19,West Bengal,305,Bankura,2356,Saltora,326071,Khagra,722158
19,West Bengal,305,Bankura,2356,Saltora,325985,Kujkuria,722153
19,West Bengal,305,Bankura,2356,Saltora,326093,Lechhera,722158
19,West Bengal,305,Bankura,2356,Saltora,326062,Mauchuria,722158
19,West Bengal,305,Bankura,2356,Saltora,326024,Mohanapara,722158
19,West Bengal,305,Bankura,2356,Saltora,326099,Murgadoba,722158
19,West Bengal,305,Bankura,2356,Saltora,325964,Paharpur,722153
19,West Bengal,305,Bankura,2356,Saltora,326085,Raj Bandh,722158
19,West Bengal,305,Bankura,2356,Saltora,326081,Ranipur,722133
19,West Bengal,305,Bankura,2356,Saltora,325978,Sabur Bandh,722153
19,West Bengal,305,Bankura,2356,Saltora,325996,Saheb Danga,722158
19,West Bengal,305,Bankura,2356,Saltora,326057,Shiarbedia,722158
19,West Bengal,305,Bankura,2356,Saltora,326051,Simladihi,722158
19,West Bengal,305,Bankura,2356,Saltora,326079,Sukabad,722158
19,West Bengal,305,Bankura,2356,Saltora,325962,Udaypur,722153
19,West Bengal,305,Bankura,2377,Sarenga,329778,Baishpatra,722149
19,West Bengal,305,Bankura,2377,Sarenga,329619,Baradi,722149
19,West Bengal,305,Bankura,2377,Sarenga,329618,Baradi Kalapathar,722149
19,West Bengal,305,Bankura,2377,Sarenga,329679,Barajamabedya,722149
19,West Bengal,305,Bankura,2377,Sarenga,329741,Barasalbani,722149
19,West Bengal,305,Bankura,2377,Sarenga,329651,Barpakhan,722134
19,West Bengal,305,Bankura,2377,Sarenga,329687,Basudebpur,722134
19,West Bengal,305,Bankura,2377,Sarenga,329779,Belapal,722149
19,West Bengal,305,Bankura,2377,Sarenga,329648,Chhota Goaldangra,722149
19,West Bengal,305,Bankura,2377,Sarenga,329661,Chiltor,722149
19,West Bengal,305,Bankura,2377,Sarenga,329622,Chuagara,722149
19,West Bengal,305,Bankura,2377,Sarenga,329754,Dakharang,722149
19,West Bengal,305,Bankura,2377,Sarenga,329757,Dangarpara,722149
19,West Bengal,305,Bankura,2377,Sarenga,329745,Dharampur,722149
19,West Bengal,305,Bankura,2377,Sarenga,329685,Dharmapur,722149
19,West Bengal,305,Bankura,2377,Sarenga,329766,Gargarya,722149
19,West Bengal,305,Bankura,2377,Sarenga,329690,Gopalpur,722149
19,West Bengal,305,Bankura,2377,Sarenga,329627,Guniada,722134
19,West Bengal,305,Bankura,2377,Sarenga,329729,Hatbari,722149
19,West Bengal,305,Bankura,2377,Sarenga,329771,Indabinda,722149
19,West Bengal,305,Bankura,2377,Sarenga,329636,Jambani,722149
19,West Bengal,305,Bankura,2377,Sarenga,329719,Kayaerpara,722149
19,West Bengal,305,Bankura,2377,Sarenga,329776,Makarkol,722149
19,West Bengal,305,Bankura,2377,Sarenga,329631,Nutandihi,722149
19,West Bengal,305,Bankura,2377,Sarenga,329628,Panchur,722149
19,West Bengal,305,Bankura,2377,Sarenga,329708,Rupaghagra,722149
19,West Bengal,305,Bankura,2377,Sarenga,329758,Sankaria,722149
19,West Bengal,305,Bankura,2377,Sarenga,329736,Sarenga,722149
19,West Bengal,305,Bankura,2377,Sarenga,329716,Sitalpur,722149
19,West Bengal,305,Bankura,2377,Sarenga,329681,Sukhadali,722149
19,West Bengal,305,Bankura,2372,Simlapal,328758,Andharia,722160
19,West Bengal,305,Bankura,2372,Simlapal,328894,Arjjunia,722151
19,West Bengal,305,Bankura,2372,Simlapal,328884,Bagakhulia,722151
19,West Bengal,305,Bankura,2372,Simlapal,328893,Bankata,722151
19,West Bengal,305,Bankura,2372,Simlapal,328933,Barakhulia,722151
19,West Bengal,305,Bankura,2372,Simlapal,328759,Baranimdiha,722160
19,West Bengal,305,Bankura,2372,Simlapal,328945,Barisol,722151
19,West Bengal,305,Bankura,2372,Simlapal,328815,Bhudrubad,722151
19,West Bengal,305,Bankura,2372,Simlapal,328941,Chakrasol,722151
19,West Bengal,305,Bankura,2372,Simlapal,328917,Chandpur,722151
19,West Bengal,305,Bankura,2372,Simlapal,328904,Dhanghari,722151
19,West Bengal,305,Bankura,2372,Simlapal,328915,Ekaria Jambani,722151
19,West Bengal,305,Bankura,2372,Simlapal,328812,Gorakata,722151
19,West Bengal,305,Bankura,2372,Simlapal,328886,Jagannathpur,722151
19,West Bengal,305,Bankura,2372,Simlapal,328784,Jamda,722160
19,West Bengal,305,Bankura,2372,Simlapal,328781,Junbakra,722160
19,West Bengal,305,Bankura,2372,Simlapal,328755,Kadamara,722160
19,West Bengal,305,Bankura,2372,Simlapal,328822,Kadambandh,722151
19,West Bengal,305,Bankura,2372,Simlapal,328865,Karakanali,722151
19,West Bengal,305,Bankura,2372,Simlapal,328908,Khaergaria,722151
19,West Bengal,305,Bankura,2372,Simlapal,328764,Kukrakhondar,722160
19,West Bengal,305,Bankura,2372,Simlapal,328814,Malatibad,722151
19,West Bengal,305,Bankura,2372,Simlapal,328762,Mamra,722160
19,West Bengal,305,Bankura,2372,Simlapal,328921,Nekratapal,722151
19,West Bengal,305,Bankura,2372,Simlapal,328780,Nutangar,722160
19,West Bengal,305,Bankura,2372,Simlapal,328774,Parsala,722160
19,West Bengal,305,Bankura,2372,Simlapal,328929,Patharkhamar,722151
19,West Bengal,305,Bankura,2372,Simlapal,328918,Putiadaha,722151
19,West Bengal,305,Bankura,2372,Simlapal,328794,Rasikpur,722160
19,West Bengal,305,Bankura,2372,Simlapal,328896,Rosana,722151
19,West Bengal,305,Bankura,2372,Simlapal,328801,Sarasbakra,722151
19,West Bengal,305,Bankura,2372,Simlapal,328796,Sarenga,722160
19,West Bengal,305,Bankura,2372,Simlapal,328778,Sinyajora,722160
19,West Bengal,305,Bankura,2372,Simlapal,328832,Talda,722151
19,West Bengal,305,Bankura,2372,Simlapal,328861,Uparsol,722151
19,West Bengal,305,Bankura,2364,Sonamukhi,327497,Amrita Para,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327511,Baharpur,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327469,Beloa,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327526,Bhabanipur,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327527,Bhat Pushkarini,722206
19,West Bengal,305,Bankura,2364,Sonamukhi,327366,Chhota Narayanpur,722208
19,West Bengal,305,Bankura,2364,Sonamukhi,327485,Dariapur,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327519,Gopinathpur,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327516,Ichharia,722157
19,West Bengal,305,Bankura,2364,Sonamukhi,327444,Indkata,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327515,Jamdoba,722157
19,West Bengal,305,Bankura,2364,Sonamukhi,327429,Jashra,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327428,Khausa,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327396,Khidirpur,722208
19,West Bengal,305,Bankura,2364,Sonamukhi,327517,Krishna Sayer,722206
19,West Bengal,305,Bankura,2364,Sonamukhi,327508,Kunda Pushkarini,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327492,Mahanpur,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327432,Mathurabati,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327498,Methra,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327373,Nabagram,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327546,Narayan Sundari,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327364,Palashdanga,722208
19,West Bengal,305,Bankura,2364,Sonamukhi,327501,Palshura,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327525,Panchal,722157
19,West Bengal,305,Bankura,2364,Sonamukhi,327419,Parbbatia,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327383,Paschim Dubrajpur,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327398,Paschim Nandarampur,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327393,Pear Bera,722208
19,West Bengal,305,Bankura,2364,Sonamukhi,327529,Radhakrishnapur,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327427,Rampur,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327539,Rani Bandh,722148
19,West Bengal,305,Bankura,2364,Sonamukhi,327496,Rupuisar,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327376,Sahapur,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327452,Saheb Ganj,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327421,Shalchaturia,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327506,Shyamnagar,722207
19,West Bengal,305,Bankura,2364,Sonamukhi,327450,Siltya (P),722207
19,West Bengal,305,Bankura,2371,Taldangra,328683,Amlatara,722152
19,West Bengal,305,Bankura,2371,Taldangra,328607,Bibarda,722152
19,West Bengal,305,Bankura,2371,Taldangra,328739,Brindabanpur,722152
19,West Bengal,305,Bankura,2371,Taldangra,328709,Chakjambedia,722156
19,West Bengal,305,Bankura,2371,Taldangra,328717,Chakmajuriprasadpur,722156
19,West Bengal,305,Bankura,2371,Taldangra,328690,Chakshyampur,722152
19,West Bengal,305,Bankura,2371,Taldangra,328740,Dhuakaki,722152
19,West Bengal,305,Bankura,2371,Taldangra,328637,Ghagar,722152
19,West Bengal,305,Bankura,2371,Taldangra,328655,Jugda,722152
19,West Bengal,305,Bankura,2371,Taldangra,328618,Kadamara,722152
19,West Bengal,305,Bankura,2371,Taldangra,328691,Kajla,722152
19,West Bengal,305,Bankura,2371,Taldangra,328616,Kali,722152
19,West Bengal,305,Bankura,2371,Taldangra,328702,Kanaipur,722156
19,West Bengal,305,Bankura,2371,Taldangra,328736,Kaniari,722149
19,West Bengal,305,Bankura,2371,Taldangra,328635,Karanjabedia,722152
19,West Bengal,305,Bankura,2371,Taldangra,328651,Kolsuli,722152
19,West Bengal,305,Bankura,2371,Taldangra,328680,Saharghati,722152
19,West Bengal,305,Bankura,2371,Taldangra,328726,Satmauli,722149
19,West Bengal,305,Bankura,2371,Taldangra,328669,Shyamsundarpur,722152
19,West Bengal,305,Bankura,2371,Taldangra,328682,Taldangra,722152
19,West Bengal,305,Bankura,2371,Taldangra,328639,Tilabani,722160
19,West Bengal,305,Bankura,2369,Vishnupur,328237,Abantika,722122
19,West Bengal,305,Bankura,2369,Vishnupur,328306,Agun Kumari,722164
19,West Bengal,305,Bankura,2369,Vishnupur,328159,Ajodhya,722122
19,West Bengal,305,Bankura,2369,Vishnupur,328160,Antare,722122
19,West Bengal,305,Bankura,2369,Vishnupur,328308,Astasol,722164
19,West Bengal,305,Bankura,2369,Vishnupur,328205,Banamalipur,722122
19,West Bengal,305,Bankura,2369,Vishnupur,328271,Bara Amlai,722122
19,West Bengal,305,Bankura,2369,Vishnupur,328296,Baramara,722138
19,West Bengal,305,Bankura,2369,Vishnupur,328254,Basudebpur,722164
19,West Bengal,305,Bankura,2369,Vishnupur,328238,Belthya,722122
19,West Bengal,305,Bankura,2369,Vishnupur,328174,Bhagarara,722157
19,West Bengal,305,Bankura,2369,Vishnupur,328249,Chaugan,722122
19,West Bengal,305,Bankura,2369,Vishnupur,328207,Dharapati,722122
19,West Bengal,305,Bankura,2369,Vishnupur,328190,Dhirkona,722157
19,West Bengal,305,Bankura,2369,Vishnupur,328222,Gopalpur,722122
19,West Bengal,305,Bankura,2369,Vishnupur,328280,Hikimdanga,722164
19,West Bengal,305,Bankura,2369,Vishnupur,328302,Hulmara,722164
19,West Bengal,305,Bankura,2369,Vishnupur,328246,Jamuna Band (P),722122
19,West Bengal,305,Bankura,2369,Vishnupur,328228,Katna,722157
19,West Bengal,305,Bankura,2369,Vishnupur,328244,Kelemele,722122
19,West Bengal,305,Bankura,2369,Vishnupur,328186,Khajra,722157
19,West Bengal,305,Bankura,2369,Vishnupur,328203,Konar Bandh,722144
19,West Bengal,305,Bankura,2369,Vishnupur,328177,Mathura Bihari,722157
19,West Bengal,305,Bankura,2369,Vishnupur,328219,Narayanpur,722122
19,West Bengal,305,Bankura,2369,Vishnupur,328153,Nityanandapur,722157
19,West Bengal,305,Bankura,2369,Vishnupur,328208,Paschim Nischinatapur,722122
19,West Bengal,305,Bankura,2369,Vishnupur,328224,Radha Damodarpur,722122
19,West Bengal,305,Bankura,2369,Vishnupur,328155,Sancha,722122
19,West Bengal,305,Bankura,2369,Vishnupur,328293,Upar Amdahara,722164
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317930,Asdullapur,731204
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317851,Baidyanathpur,731204
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317865,Bara Simulia,731240
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317780,Benuria,731236
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317929,Bishnubati,731236
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317924,Bishnu Khanda,731236
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317915,Bishwanathpur,731201
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317820,Bolpur (P),731204
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317871,Dakshin Gopinathpur,731204
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317863,Durgapur,731240
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317925,Faridpur,731204
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317873,Galundi,731204
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317805,Gopalpur,731204
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317880,Ikshudhara,731236
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317875,Itanda,731240
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317921,Jadabpur,731201
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317889,Jahanabad,731240
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317783,Kamalakantapur,731204
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317857,Khandagram,731204
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317887,Laudaha,731240
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317891,Mahulara,731204
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317886,Mostala,731240
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317841,Muluk,731204
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317893,Palsa,731204
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317781,Paschim Islampur,731204
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317882,Sansat,731240
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317799,Shripatipur,731201
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317852,Simait,731204
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317883,Singi,731240
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317923,Sundipur,731204
19,West Bengal,307,Birbhum,2264,Bolpur Sriniketan,317931,Uttar Chandipur,731204
19,West Bengal,307,Birbhum,2266,Dubrajpur,318154,Adampur,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318234,Aulia,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318102,Bandhershol,731104
19,West Bengal,307,Birbhum,2266,Dubrajpur,318144,Bandundra,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318282,Barasalunchi,731124
19,West Bengal,307,Birbhum,2266,Dubrajpur,318081,Barul,731104
19,West Bengal,307,Birbhum,2266,Dubrajpur,318232,Bazarpur,731104
19,West Bengal,307,Birbhum,2266,Dubrajpur,318286,Belahari,731124
19,West Bengal,307,Birbhum,2266,Dubrajpur,318105,Bhabanipur,731126
19,West Bengal,307,Birbhum,2266,Dubrajpur,318129,Bhagabatipur,731124
19,West Bengal,307,Birbhum,2266,Dubrajpur,318182,Bherapathari,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318089,Bhonra,731126
19,West Bengal,307,Birbhum,2266,Dubrajpur,318247,Birori,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318269,Bodhgram,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318094,Chak Dubrajpur,731104
19,West Bengal,307,Birbhum,2266,Dubrajpur,318087,Chak Nakartali,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318252,Chandrapur,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318206,Dakshin Rampur,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318202,Daulatpur,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318193,Ekkabbarpur,731126
19,West Bengal,307,Birbhum,2266,Dubrajpur,318162,Ghatgopalpur,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318170,Gohaliara,731126
19,West Bengal,307,Birbhum,2266,Dubrajpur,318210,Gokrui,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318203,Halsat,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318290,Kalyanpur,731121
19,West Bengal,307,Birbhum,2266,Dubrajpur,318204,Kamalpur,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318085,Kashthagaria,731104
19,West Bengal,307,Birbhum,2266,Dubrajpur,318228,Kendula,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318240,Khoj Kamalpur,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318136,Kholakunri,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318287,Khosnagar,731124
19,West Bengal,307,Birbhum,2266,Dubrajpur,318110,Kolara,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318124,Kuita,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318149,Kumarbundra,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318137,Kuraljuri,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318187,Metala,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318115,Mohammadnagar,731104
19,West Bengal,307,Birbhum,2266,Dubrajpur,318116,Namsahapur,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318212,Noapara,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318069,Padampur,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318157,Panch Pukhuria,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318076,Parulia,731126
19,West Bengal,307,Birbhum,2266,Dubrajpur,318183,Parulnalbona,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318150,Paschim Bankati,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318147,Patalapur,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318145,Pirojpur,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318246,Rengna,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318201,Rupsimuli,731123
19,West Bengal,307,Birbhum,2266,Dubrajpur,318184,Saharpur,731104
19,West Bengal,307,Birbhum,2266,Dubrajpur,318071,Simlakuri,731126
19,West Bengal,307,Birbhum,2265,Illambazar,317994,Baruipur,731214
19,West Bengal,307,Birbhum,2265,Illambazar,318038,Batikor,731121
19,West Bengal,307,Birbhum,2265,Illambazar,317985,Bhabanipur,731214
19,West Bengal,307,Birbhum,2265,Illambazar,317959,Chak Paran,731124
19,West Bengal,307,Birbhum,2265,Illambazar,318034,Chella,731236
19,West Bengal,307,Birbhum,2265,Illambazar,317962,Dakshin Ekdala,731124
19,West Bengal,307,Birbhum,2265,Illambazar,318012,Dakshin Sultanpur,731236
19,West Bengal,307,Birbhum,2265,Illambazar,317983,Dumrui,731236
19,West Bengal,307,Birbhum,2265,Illambazar,318017,Harishpur,731214
19,West Bengal,307,Birbhum,2265,Illambazar,318043,Jahanabad,731121
19,West Bengal,307,Birbhum,2265,Illambazar,318032,Kamarpara,731236
19,West Bengal,307,Birbhum,2265,Illambazar,317956,Kharui,731124
19,West Bengal,307,Birbhum,2265,Illambazar,318054,Mangaldihi,731121
19,West Bengal,307,Birbhum,2265,Illambazar,317993,Mirzapur,731236
19,West Bengal,307,Birbhum,2265,Illambazar,318014,Nachansaha,731236
19,West Bengal,307,Birbhum,2265,Illambazar,318037,Narasonda,731121
19,West Bengal,307,Birbhum,2265,Illambazar,317991,Radha Ballabhpur,731236
19,West Bengal,307,Birbhum,2265,Illambazar,317968,Raghunathpur,731124
19,West Bengal,307,Birbhum,2265,Illambazar,317948,Rakona,731214
19,West Bengal,307,Birbhum,2265,Illambazar,318002,Sabajpur,731236
19,West Bengal,307,Birbhum,2265,Illambazar,317943,Satlapur,731236
19,West Bengal,307,Birbhum,2265,Illambazar,318013,Shibpur,731236
19,West Bengal,307,Birbhum,2265,Illambazar,317961,Shukdala,731124
19,West Bengal,307,Birbhum,2265,Illambazar,317973,Sugar,731214
19,West Bengal,307,Birbhum,2265,Illambazar,317949,Sunut,731214
19,West Bengal,307,Birbhum,2267,Khoyrasol,318301,Aliat,731125
19,West Bengal,307,Birbhum,2267,Khoyrasol,318302,Amlakuri,731125
19,West Bengal,307,Birbhum,2267,Khoyrasol,318445,Arazi Jamalpur,731125
19,West Bengal,307,Birbhum,2267,Khoyrasol,318357,Bataspur,731125
19,West Bengal,307,Birbhum,2267,Khoyrasol,318350,Bhadulia,731125
19,West Bengal,307,Birbhum,2267,Khoyrasol,318380,Bhangaband,731125
19,West Bengal,307,Birbhum,2267,Khoyrasol,318387,Bhimgara,731125
19,West Bengal,307,Birbhum,2267,Khoyrasol,318452,Binodpur,731125
19,West Bengal,307,Birbhum,2267,Khoyrasol,318304,Budhpur,731125
19,West Bengal,307,Birbhum,2267,Khoyrasol,318321,Charigram,731123
